EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,EducationField,Education,BusinessTravel,MonthlyIncome,HourlyRate,DailyRate,MonthlyRate,PercentSalaryHike,StockOptionLevel,JobLevel,JobInvolvement,JobSatisfaction,EnvironmentSatisfaction,RelationshipSatisfaction,WorkLifeBalance,PerformanceRating,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,TotalWorkingYears,TrainingTimesLastYear,NumCompaniesWorked,OverTime,DistanceFromHome,StandardHours,EmployeeCount,Over18,DateOfJoining,Attrition
EMP1672,34,Male,Single,Operations,Logistics Executive,Medical,2,Non-Travel,149365,77,1109,22203,18,2,1,2,4,3,2,3,4,4,7,10,0,6,1,0,No,19,80,1,Y,11-08-2019,No
EMP1673,29,Female,Married,Sales,Sales Director,Marketing,2,Travel_Rarely,133017,103,960,9739,18,3,3,4,4,1,1,2,4,22,13,10,7,9,4,5,Yes,16,80,1,Y,12-07-2001,No
EMP1674,26,Female,Single,Marketing,Marketing Executive,Marketing,4,Travel_Frequently,134496,32,694,26599,24,2,2,3,2,3,3,3,2,4,15,5,13,15,2,4,Yes,2,80,1,Y,27-02-2019,No
EMP1675,30,Female,Married,Human Resources,HR Director,Other,1,Travel_Rarely,72089,97,1392,6059,16,2,5,3,1,1,3,1,1,31,1,9,10,27,3,9,Yes,1,80,1,Y,20-03-1992,No
EMP1676,22,Male,Divorced,Sales,Sales Manager,Human Resources,4,Non-Travel,143713,35,841,13285,13,0,1,2,1,4,1,2,4,9,7,12,13,22,0,1,No,3,80,1,Y,30-10-2014,No
EMP1677,57,Female,Married,Marketing,Marketing Manager,Marketing,2,Travel_Rarely,31619,116,730,4910,12,2,2,2,1,2,4,4,2,14,12,11,15,33,5,7,No,24,80,1,Y,19-04-2009,No
EMP1678,56,Male,Married,Finance,Finance Analyst,Technical Degree,3,Non-Travel,93006,34,712,16674,24,0,1,3,2,1,3,3,2,6,0,14,9,17,4,8,Yes,12,80,1,Y,11-11-2017,No
EMP1679,23,Male,Single,IT,IT Manager,Marketing,1,Travel_Frequently,29779,143,329,20354,18,1,4,2,3,3,4,3,1,28,11,12,6,22,0,2,No,6,80,1,Y,15-06-1995,No
EMP1680,44,Female,Married,Sales,Account Manager,Technical Degree,2,Travel_Rarely,36630,32,1207,25039,16,3,4,1,2,4,3,1,3,2,16,5,15,19,3,5,No,2,80,1,Y,08-11-2021,Yes
EMP1681,30,Male,Divorced,IT,Data Engineer,Life Sciences,3,Travel_Frequently,120575,39,1473,23151,14,2,2,3,1,3,1,3,4,18,6,11,3,30,6,5,Yes,24,80,1,Y,23-07-2005,No
EMP1682,55,Male,Divorced,Sales,Sales Executive,Human Resources,5,Travel_Rarely,130436,72,933,14161,15,0,3,4,1,3,2,3,4,9,15,2,11,13,0,9,Yes,16,80,1,Y,25-03-2014,No
EMP1683,35,Female,Divorced,Finance,Accountant,Technical Degree,2,Travel_Rarely,37784,48,1146,13116,15,1,5,3,4,3,2,3,4,27,13,13,11,22,4,5,No,29,80,1,Y,10-02-1996,No
EMP1684,25,Male,Single,IT,IT Manager,Marketing,5,Travel_Rarely,127167,43,1361,15051,23,2,4,2,4,1,4,1,4,28,9,5,1,1,1,7,No,5,80,1,Y,03-12-1995,No
EMP1685,51,Female,Single,Research & Development,Lab Technician,Human Resources,4,Travel_Rarely,82359,50,1498,19626,19,0,3,1,4,4,2,2,4,14,2,9,5,28,5,4,Yes,12,80,1,Y,03-08-2009,No
EMP1686,52,Male,Married,Human Resources,HR Director,Human Resources,5,Travel_Rarely,93608,72,1201,19096,23,0,5,4,2,1,1,1,4,34,11,8,14,8,2,9,Yes,4,80,1,Y,12-04-1989,Yes
EMP1687,59,Female,Married,Research & Development,R&D Manager,Technical Degree,2,Travel_Frequently,30111,57,663,15054,23,1,4,3,3,2,2,4,2,5,7,5,14,32,6,9,Yes,14,80,1,Y,11-05-2018,No
EMP1688,32,Female,Married,Marketing,Brand Manager,Technical Degree,5,Travel_Frequently,39161,50,340,16070,19,2,5,3,3,1,4,3,1,11,15,0,15,11,2,7,Yes,17,80,1,Y,12-06-2012,No
EMP1689,56,Male,Single,Finance,Accountant,Medical,1,Non-Travel,133920,65,1479,11485,18,2,1,4,4,2,1,3,2,12,0,9,2,18,5,2,No,12,80,1,Y,08-03-2011,No
EMP1690,29,Female,Single,Research & Development,Lab Technician,Medical,2,Travel_Rarely,119823,53,1081,21250,18,3,2,1,3,4,1,2,4,28,16,5,0,19,0,6,No,13,80,1,Y,11-06-1995,No
EMP1691,24,Male,Married,Sales,Account Manager,Human Resources,3,Non-Travel,140014,83,655,16413,22,2,4,2,1,4,3,3,1,18,5,7,11,36,2,0,No,17,80,1,Y,05-09-2005,No
EMP1692,35,Male,Single,Marketing,Marketing Executive,Other,5,Travel_Frequently,145466,67,633,13855,12,0,4,2,1,1,3,2,4,2,0,6,14,30,5,3,No,20,80,1,Y,18-02-2021,No
EMP1693,34,Female,Single,Marketing,Marketing Executive,Other,1,Non-Travel,82313,46,372,8153,24,3,1,2,4,1,2,3,1,7,14,13,5,34,5,4,No,28,80,1,Y,31-08-2016,No
EMP1694,53,Male,Divorced,Research & Development,R&D Manager,Medical,4,Travel_Frequently,95308,51,672,7587,13,3,4,2,4,3,4,3,2,7,12,7,16,20,2,6,Yes,15,80,1,Y,28-03-2016,No
EMP1695,55,Female,Divorced,Research & Development,Data Analyst,Marketing,4,Travel_Rarely,61389,112,1219,10827,24,2,4,4,4,2,1,1,1,19,5,10,8,12,1,5,Yes,29,80,1,Y,16-10-2004,No
EMP1696,40,Male,Married,Finance,Finance Manager,Life Sciences,5,Non-Travel,122800,74,1116,26097,18,3,4,1,3,3,2,1,2,3,12,11,12,38,0,5,Yes,9,80,1,Y,30-04-2020,Yes
EMP1697,59,Male,Married,Human Resources,HR Manager,Human Resources,4,Non-Travel,134547,147,638,8861,23,0,4,1,2,3,2,4,4,20,3,7,14,26,1,1,Yes,26,80,1,Y,24-06-2003,Yes
EMP1698,37,Female,Divorced,Research & Development,Research Scientist,Life Sciences,3,Non-Travel,39502,103,1215,12804,15,0,4,3,4,4,3,2,1,2,0,14,15,24,1,1,No,10,80,1,Y,29-11-2021,No
EMP1699,23,Male,Single,Operations,Supply Chain Manager,Medical,2,Non-Travel,50757,90,1280,15979,17,1,3,3,3,1,2,4,3,7,9,8,12,1,3,1,No,6,80,1,Y,12-07-2016,No
EMP1700,38,Male,Married,Research & Development,Data Analyst,Technical Degree,1,Travel_Rarely,56111,40,697,3297,24,0,4,1,4,4,2,1,3,22,3,2,1,34,0,9,Yes,17,80,1,Y,22-09-2001,No
EMP1701,55,Male,Married,IT,Software Engineer,Human Resources,5,Travel_Frequently,113273,90,368,16745,18,1,1,3,2,1,3,2,2,15,12,6,1,7,6,7,No,12,80,1,Y,15-01-2008,No
EMP1702,37,Male,Married,Sales,Account Manager,Medical,4,Travel_Frequently,73645,67,1188,2357,16,3,4,1,4,4,2,1,2,12,3,5,10,32,1,6,Yes,24,80,1,Y,08-03-2011,No
EMP1703,59,Male,Single,Operations,Supply Chain Manager,Marketing,2,Travel_Rarely,125218,95,760,18300,15,1,5,4,1,4,2,2,2,2,15,1,15,24,4,0,No,28,80,1,Y,26-05-2021,No
EMP1704,23,Male,Divorced,Operations,Supply Chain Manager,Human Resources,3,Travel_Frequently,74055,62,627,16433,18,2,5,4,4,4,1,3,2,8,8,4,16,20,2,8,No,9,80,1,Y,26-05-2015,No
EMP1705,23,Male,Married,IT,Software Engineer,Human Resources,4,Non-Travel,134815,72,618,23486,11,1,1,2,1,2,2,4,4,13,3,2,2,35,0,7,No,2,80,1,Y,20-03-2010,Yes
EMP1706,47,Male,Divorced,IT,System Admin,Other,4,Travel_Rarely,116026,60,654,18624,11,2,3,1,1,4,3,4,3,12,7,10,0,12,3,8,No,16,80,1,Y,13-07-2011,No
EMP1707,34,Female,Divorced,Marketing,Content Writer,Technical Degree,1,Travel_Frequently,85192,141,913,12796,11,3,1,4,3,2,3,2,2,6,3,4,13,8,1,3,No,16,80,1,Y,30-03-2017,No
EMP1708,52,Male,Single,Human Resources,Recruiter,Human Resources,3,Travel_Rarely,67021,64,401,25238,13,1,3,1,3,4,1,4,1,14,8,13,8,34,4,4,No,22,80,1,Y,14-01-2009,No
EMP1709,55,Male,Single,Sales,Sales Executive,Technical Degree,3,Travel_Rarely,44092,66,378,20210,20,0,2,3,1,1,3,1,1,6,10,10,8,35,2,4,No,23,80,1,Y,04-09-2017,No
EMP1710,24,Female,Single,Finance,Accountant,Medical,5,Travel_Frequently,147314,76,256,10115,23,2,5,1,1,2,3,4,4,33,4,8,11,9,2,8,Yes,27,80,1,Y,13-10-1990,No
EMP1711,29,Female,Single,Operations,Operations Analyst,Marketing,1,Travel_Frequently,121843,140,1145,21942,22,3,5,2,4,1,3,2,2,21,8,13,2,4,6,7,Yes,29,80,1,Y,01-02-2002,No
EMP1712,44,Female,Single,Finance,Accountant,Marketing,5,Travel_Rarely,147903,129,700,5860,16,0,5,2,4,1,2,4,1,23,7,7,1,30,4,9,No,1,80,1,Y,30-01-2000,No
EMP1713,35,Male,Single,Research & Development,Research Scientist,Human Resources,1,Travel_Rarely,65721,52,938,14443,16,2,3,4,1,1,1,4,2,0,3,8,0,23,0,5,Yes,27,80,1,Y,23-11-2023,No
EMP1714,48,Female,Married,Research & Development,Research Scientist,Human Resources,3,Travel_Frequently,43511,65,311,6447,15,3,1,3,3,2,4,1,1,9,0,8,8,31,2,9,Yes,21,80,1,Y,04-01-2014,No
EMP1715,50,Female,Divorced,Finance,Finance Manager,Medical,1,Travel_Rarely,87782,69,1371,22523,23,3,3,3,4,3,1,3,4,15,12,10,12,2,2,9,Yes,27,80,1,Y,17-03-2008,No
EMP1716,22,Male,Single,Research & Development,Research Scientist,Other,1,Travel_Frequently,112003,132,914,18521,23,0,5,1,4,2,1,1,1,7,4,7,15,15,2,0,Yes,11,80,1,Y,28-04-2016,No
EMP1717,38,Male,Married,Human Resources,HR Executive,Other,1,Travel_Rarely,70568,119,1076,22118,24,3,5,3,4,3,1,4,2,24,9,13,9,19,5,6,Yes,21,80,1,Y,10-11-1999,No
EMP1718,51,Female,Divorced,IT,IT Manager,Other,2,Travel_Rarely,149304,118,1279,3967,17,1,5,2,3,2,4,4,2,11,15,7,4,23,1,8,No,3,80,1,Y,06-03-2012,No
EMP1719,34,Female,Single,Research & Development,Lab Technician,Technical Degree,2,Travel_Rarely,117062,110,1012,8579,15,3,5,4,1,4,4,3,4,24,7,10,13,33,1,3,No,2,80,1,Y,08-03-1999,No
EMP1720,42,Male,Single,Marketing,Content Writer,Other,3,Travel_Frequently,119301,44,1163,6849,24,2,2,4,4,3,3,3,3,16,11,10,14,22,2,3,No,14,80,1,Y,13-05-2007,No
EMP1721,40,Male,Married,Research & Development,Research Scientist,Marketing,1,Non-Travel,66507,66,1408,26718,12,2,5,4,3,4,2,1,2,25,2,5,2,37,3,4,Yes,1,80,1,Y,25-07-1998,No
EMP1722,40,Male,Divorced,Sales,Sales Manager,Technical Degree,3,Travel_Frequently,139277,138,1277,9167,14,2,3,3,3,3,3,3,3,13,3,5,8,1,5,7,Yes,6,80,1,Y,26-03-2010,Yes
EMP1723,46,Male,Single,Human Resources,Recruiter,Medical,2,Travel_Rarely,144999,33,236,24326,11,1,5,3,3,2,3,1,2,22,16,13,0,4,2,4,No,7,80,1,Y,18-11-2001,No
EMP1724,43,Male,Divorced,Sales,Sales Executive,Marketing,1,Non-Travel,115128,51,1212,9466,17,0,4,2,3,2,4,2,4,5,12,14,0,17,0,3,Yes,2,80,1,Y,20-05-2018,No
EMP1725,52,Female,Married,Sales,Sales Manager,Marketing,5,Non-Travel,25683,110,1493,24789,14,1,2,1,4,3,3,4,1,4,5,5,5,28,6,7,No,2,80,1,Y,04-10-2019,No
EMP1726,38,Male,Single,Marketing,Marketing Executive,Life Sciences,2,Travel_Rarely,38664,51,1062,14349,23,1,5,1,1,4,3,3,3,24,2,9,10,9,6,4,No,15,80,1,Y,03-08-1999,No
EMP1727,44,Male,Divorced,Human Resources,Recruiter,Medical,2,Travel_Frequently,117364,110,931,23899,14,1,4,4,1,1,4,2,1,17,13,5,13,15,5,7,Yes,21,80,1,Y,12-06-2006,No
EMP1728,53,Male,Married,Human Resources,HR Director,Medical,2,Non-Travel,79340,107,1451,26435,23,3,3,4,3,3,1,2,4,12,6,12,15,22,3,0,Yes,5,80,1,Y,30-11-2011,No
EMP1729,31,Male,Married,Human Resources,HR Executive,Life Sciences,1,Non-Travel,102236,107,1009,4019,14,0,2,3,1,3,1,1,4,13,2,13,0,29,0,2,Yes,13,80,1,Y,04-03-2010,No
EMP1730,31,Male,Single,Human Resources,HR Executive,Technical Degree,4,Travel_Frequently,26017,46,1224,8174,13,3,5,4,4,4,4,1,4,27,5,10,9,5,4,6,No,19,80,1,Y,13-11-1996,Yes
EMP1731,57,Female,Divorced,Human Resources,HR Executive,Other,5,Travel_Frequently,51613,101,222,17689,18,1,3,2,1,1,2,3,2,17,12,12,9,35,4,0,No,19,80,1,Y,20-01-2006,No
EMP1732,29,Male,Single,Marketing,Marketing Executive,Other,5,Non-Travel,45348,127,995,9092,14,2,4,2,1,3,3,1,2,27,13,14,12,19,1,4,No,15,80,1,Y,08-03-1996,No
EMP1733,41,Female,Single,Research & Development,Lab Technician,Other,3,Travel_Frequently,24491,119,695,21233,18,1,2,4,2,1,1,2,2,26,14,11,0,15,5,5,No,1,80,1,Y,27-06-1997,No
EMP1734,53,Male,Divorced,Sales,Sales Director,Other,1,Non-Travel,136070,138,1099,19576,19,0,5,4,1,1,4,2,2,31,15,8,2,27,1,0,Yes,3,80,1,Y,25-07-1992,Yes
EMP1735,35,Female,Divorced,Human Resources,HR Executive,Other,2,Travel_Rarely,73759,123,624,12505,11,2,3,4,1,2,2,4,3,8,0,9,13,25,1,6,No,25,80,1,Y,25-04-2015,No
EMP1736,49,Female,Divorced,Operations,Operations Analyst,Life Sciences,4,Travel_Frequently,147040,115,899,4355,14,0,2,4,3,4,3,2,4,31,14,12,15,21,5,8,Yes,18,80,1,Y,13-02-1992,Yes
EMP1737,45,Male,Married,Research & Development,R&D Manager,Medical,1,Non-Travel,15368,109,217,20890,16,1,4,4,3,3,4,3,3,19,6,14,5,10,6,8,No,17,80,1,Y,02-02-2004,No
EMP1738,36,Male,Married,Research & Development,Data Analyst,Technical Degree,1,Travel_Frequently,50010,123,826,2333,18,0,5,2,2,3,4,4,2,27,8,0,0,0,4,2,No,25,80,1,Y,07-12-1996,Yes
EMP1739,43,Male,Divorced,Sales,Account Manager,Marketing,4,Travel_Frequently,50851,109,1262,4562,24,3,2,1,4,1,4,1,1,32,14,9,4,4,5,3,No,21,80,1,Y,24-11-1991,Yes
EMP1740,51,Male,Married,Marketing,Content Writer,Other,2,Non-Travel,137761,67,1433,16776,16,2,4,2,2,3,3,4,3,3,13,5,7,35,0,0,No,8,80,1,Y,12-09-2020,No
EMP1741,25,Male,Single,Finance,CFO,Life Sciences,1,Travel_Rarely,142152,147,410,3795,22,0,4,2,1,1,1,2,1,33,17,7,11,1,3,3,No,11,80,1,Y,30-10-1990,Yes
EMP1742,34,Female,Divorced,Finance,CFO,Technical Degree,5,Non-Travel,93858,53,764,17270,16,2,3,4,1,3,3,3,2,2,8,14,0,5,1,4,No,20,80,1,Y,10-03-2021,No
EMP1743,44,Male,Single,Research & Development,R&D Manager,Technical Degree,5,Travel_Frequently,82005,129,1171,2253,20,2,4,1,4,4,3,1,3,25,0,0,12,26,6,6,Yes,8,80,1,Y,16-02-1998,No
EMP1744,29,Male,Divorced,IT,Software Engineer,Technical Degree,4,Non-Travel,52493,128,332,5657,14,1,4,4,4,3,1,1,3,7,11,14,8,25,4,4,No,28,80,1,Y,02-01-2017,No
EMP1745,39,Female,Single,IT,Data Engineer,Life Sciences,2,Travel_Frequently,25292,35,648,25886,19,1,1,2,3,1,4,2,3,5,9,10,7,34,1,7,Yes,21,80,1,Y,19-10-2018,No
EMP1746,33,Male,Divorced,Sales,Sales Executive,Marketing,4,Non-Travel,107377,97,463,11615,17,2,4,1,1,1,2,3,1,15,6,10,12,12,6,6,Yes,6,80,1,Y,01-02-2008,No
EMP1747,52,Female,Single,Finance,Finance Analyst,Other,1,Travel_Rarely,116735,111,310,5237,24,0,5,3,1,3,2,2,2,23,13,5,1,11,2,0,No,6,80,1,Y,22-10-2000,No
EMP1748,35,Male,Divorced,Research & Development,Research Scientist,Technical Degree,5,Travel_Rarely,37912,35,1049,5331,21,2,2,4,1,3,1,2,4,29,0,8,14,17,3,1,No,6,80,1,Y,22-05-1994,Yes
EMP1749,55,Female,Divorced,Marketing,Marketing Executive,Life Sciences,3,Travel_Rarely,95771,55,1461,3027,16,1,5,3,1,1,1,3,4,12,14,5,13,37,0,6,No,2,80,1,Y,07-04-2011,Yes
EMP1750,39,Male,Married,Finance,Finance Analyst,Medical,4,Travel_Rarely,122293,130,1100,16199,11,0,5,3,1,2,4,2,2,4,0,13,8,5,1,2,Yes,10,80,1,Y,06-08-2019,No
EMP1751,55,Female,Single,Research & Development,R&D Manager,Life Sciences,3,Non-Travel,114083,120,958,20550,12,2,3,3,1,2,2,3,3,24,12,1,13,27,2,1,Yes,10,80,1,Y,22-06-1999,No
EMP1752,32,Female,Married,Research & Development,Research Scientist,Life Sciences,3,Travel_Rarely,128655,70,1060,15283,22,1,1,3,1,3,2,3,4,19,1,0,7,27,2,8,Yes,9,80,1,Y,25-02-2004,No
EMP1753,33,Male,Single,Human Resources,HR Director,Life Sciences,5,Non-Travel,112459,104,1096,14186,16,2,1,1,1,4,4,2,3,17,2,3,4,24,6,9,Yes,23,80,1,Y,16-03-2006,No
EMP1754,36,Male,Married,Marketing,Brand Manager,Technical Degree,4,Travel_Frequently,126695,67,1061,18853,21,2,5,4,3,3,1,2,2,17,3,5,6,4,3,7,No,3,80,1,Y,22-05-2006,No
EMP1755,52,Male,Divorced,Human Resources,HR Executive,Life Sciences,3,Travel_Frequently,49268,109,1396,15781,11,2,2,1,2,4,1,4,1,1,15,9,3,14,4,7,Yes,2,80,1,Y,23-09-2022,Yes
EMP1756,50,Female,Married,Sales,Sales Director,Medical,1,Travel_Frequently,122338,112,392,17120,21,0,1,4,1,3,4,1,3,9,11,9,7,8,4,2,Yes,4,80,1,Y,20-09-2014,No
EMP1757,47,Female,Married,Human Resources,Recruiter,Technical Degree,2,Travel_Rarely,41336,72,714,26044,15,1,1,4,3,1,1,1,1,11,3,8,3,1,1,9,Yes,8,80,1,Y,21-01-2012,No
EMP1758,39,Female,Divorced,Operations,Logistics Executive,Medical,2,Travel_Rarely,18641,82,989,26289,11,1,5,4,1,3,3,3,1,12,11,4,0,8,1,8,Yes,9,80,1,Y,26-07-2011,No
EMP1759,53,Male,Married,Human Resources,Recruiter,Human Resources,5,Travel_Rarely,102132,44,1167,7983,23,3,1,1,4,4,1,4,2,10,6,6,7,25,4,7,No,26,80,1,Y,03-08-2013,No
EMP1760,43,Male,Divorced,Operations,Operations Manager,Life Sciences,4,Travel_Frequently,47959,119,283,3093,13,2,3,2,1,4,3,3,2,18,2,5,6,22,0,1,No,2,80,1,Y,20-03-2005,No
EMP1761,59,Female,Single,Finance,CFO,Other,4,Travel_Frequently,89123,85,997,6789,22,2,5,3,2,3,2,4,1,34,4,5,10,27,0,6,No,16,80,1,Y,27-01-1989,No
EMP1762,38,Male,Married,IT,IT Manager,Other,2,Travel_Frequently,36498,134,279,4912,22,3,1,2,3,3,2,3,1,25,11,8,15,5,2,7,No,6,80,1,Y,05-08-1998,No
EMP1763,44,Female,Divorced,Research & Development,Lab Technician,Technical Degree,1,Travel_Frequently,85198,85,1432,17111,22,2,1,2,4,2,1,1,4,13,11,4,16,3,3,6,No,8,80,1,Y,27-05-2010,No
EMP1764,45,Male,Divorced,Operations,Operations Analyst,Other,2,Non-Travel,42197,60,721,23873,17,0,1,2,4,3,4,4,4,23,6,1,4,29,0,8,Yes,3,80,1,Y,14-07-2000,No
EMP1765,29,Male,Married,Marketing,Content Writer,Technical Degree,2,Non-Travel,123775,112,1422,16332,15,3,5,3,1,3,1,2,2,0,11,7,6,17,1,6,Yes,11,80,1,Y,17-11-2023,Yes
EMP1766,27,Female,Single,Human Resources,HR Director,Life Sciences,4,Travel_Rarely,40032,86,433,18564,22,1,2,2,2,1,4,2,3,21,1,14,9,29,6,6,Yes,25,80,1,Y,14-03-2002,No
EMP1767,26,Male,Married,Operations,Operations Analyst,Marketing,3,Travel_Rarely,74624,80,443,14259,20,2,4,3,2,4,2,1,1,22,13,10,12,26,0,0,Yes,20,80,1,Y,02-01-2002,Yes
EMP1768,50,Male,Divorced,Marketing,Brand Manager,Marketing,1,Travel_Frequently,93177,53,1048,11412,11,1,1,3,1,2,2,4,3,18,15,13,14,30,3,1,Yes,5,80,1,Y,26-02-2005,No
EMP1769,49,Male,Single,IT,System Admin,Medical,4,Non-Travel,56964,87,592,22526,11,2,4,3,1,1,2,2,1,17,6,2,5,38,1,4,No,12,80,1,Y,19-04-2006,No
EMP1770,32,Male,Married,IT,Software Engineer,Life Sciences,2,Non-Travel,126030,102,208,22007,18,3,4,4,3,3,4,2,2,11,3,14,1,29,3,0,Yes,23,80,1,Y,11-06-2012,No
EMP1771,22,Male,Divorced,Human Resources,HR Manager,Other,3,Travel_Rarely,69646,116,812,23113,21,1,1,4,3,4,4,2,3,27,4,13,3,36,4,9,No,27,80,1,Y,03-11-1996,Yes
EMP1772,40,Female,Married,Sales,Sales Executive,Life Sciences,1,Non-Travel,96187,33,1006,18006,24,2,1,2,1,3,2,1,2,27,13,14,13,11,3,6,No,11,80,1,Y,10-08-1996,No
EMP1773,30,Male,Single,Human Resources,HR Executive,Human Resources,5,Travel_Rarely,132399,39,914,23643,23,0,4,4,1,3,1,3,1,32,8,8,14,16,3,4,No,5,80,1,Y,09-12-1991,No
EMP1774,48,Female,Single,Finance,Finance Analyst,Marketing,1,Travel_Frequently,71747,92,1376,26413,19,3,2,3,4,3,4,2,2,18,4,13,13,33,3,4,Yes,20,80,1,Y,30-06-2005,No
EMP1775,55,Male,Single,Operations,Logistics Executive,Other,1,Travel_Frequently,60712,102,309,11755,17,2,4,4,2,3,3,2,3,27,1,4,3,27,1,7,Yes,20,80,1,Y,01-04-1996,No
EMP1776,25,Male,Single,Research & Development,Research Scientist,Marketing,2,Travel_Rarely,86820,112,1033,6684,23,2,2,3,3,4,2,3,4,25,4,13,5,3,3,8,Yes,21,80,1,Y,11-12-1998,No
EMP1777,57,Female,Single,Sales,Sales Director,Life Sciences,2,Travel_Frequently,140342,44,465,9854,13,2,3,1,1,1,4,2,2,34,2,0,6,33,3,9,No,3,80,1,Y,09-01-1990,No
EMP1778,39,Female,Married,Human Resources,HR Manager,Other,5,Travel_Frequently,106228,144,1375,22016,22,3,2,4,1,3,2,4,3,33,9,14,12,13,6,0,No,9,80,1,Y,14-01-1990,Yes
EMP1779,36,Male,Single,Marketing,Brand Manager,Medical,5,Non-Travel,89353,127,1175,24357,16,2,5,2,3,3,3,2,2,34,7,3,16,12,6,9,Yes,28,80,1,Y,29-03-1989,No
EMP1780,34,Male,Single,Sales,Sales Manager,Life Sciences,5,Non-Travel,107091,135,1154,8417,13,2,1,1,4,2,1,3,2,15,9,8,16,2,5,3,No,18,80,1,Y,05-07-2008,No
EMP1781,40,Female,Divorced,Operations,Logistics Executive,Medical,4,Non-Travel,100914,92,1106,19946,20,1,3,1,4,2,3,1,4,12,1,0,3,20,5,1,No,12,80,1,Y,09-11-2011,No
EMP1782,27,Female,Single,Sales,Sales Manager,Other,4,Non-Travel,121718,48,871,15127,14,1,4,4,1,4,1,1,3,22,13,7,12,15,6,8,No,23,80,1,Y,15-08-2001,No
EMP1783,33,Female,Divorced,Operations,Operations Analyst,Marketing,2,Non-Travel,26539,142,375,19797,22,3,2,4,2,3,1,4,3,21,3,7,8,37,2,8,Yes,4,80,1,Y,22-12-2002,No
EMP1784,58,Female,Divorced,Human Resources,HR Manager,Human Resources,2,Travel_Rarely,61219,92,724,12698,14,3,3,2,2,3,4,2,3,15,11,8,1,25,1,0,No,24,80,1,Y,06-09-2008,No
EMP1785,38,Male,Divorced,Operations,Operations Analyst,Technical Degree,5,Travel_Rarely,28334,145,1290,24888,13,0,5,1,1,3,1,2,1,27,13,8,16,5,5,2,Yes,7,80,1,Y,31-05-1996,Yes
EMP1786,44,Male,Married,Sales,Sales Director,Marketing,4,Non-Travel,22903,85,1151,19401,20,2,2,3,3,4,1,3,2,34,15,12,6,17,3,9,Yes,24,80,1,Y,15-01-1989,Yes
EMP1787,47,Male,Married,Marketing,Marketing Manager,Medical,3,Travel_Frequently,73008,50,1407,17428,16,1,4,4,2,4,1,3,4,7,4,5,16,5,0,7,No,20,80,1,Y,06-03-2016,No
EMP1788,50,Male,Divorced,IT,Software Engineer,Life Sciences,4,Travel_Frequently,114318,63,1258,5654,15,1,4,1,3,3,2,4,3,21,15,12,9,24,3,1,No,11,80,1,Y,19-06-2002,No
EMP1789,54,Male,Married,Sales,Sales Manager,Other,2,Travel_Rarely,82300,144,704,16997,21,2,2,1,3,3,4,4,4,20,3,4,13,23,0,1,No,2,80,1,Y,20-02-2003,No
EMP1790,48,Female,Single,Operations,Operations Manager,Marketing,4,Travel_Rarely,144263,46,1048,25226,19,2,5,3,3,4,4,2,1,25,2,11,11,29,6,1,Yes,23,80,1,Y,29-07-1998,No
EMP1791,46,Female,Married,IT,Data Engineer,Human Resources,2,Travel_Rarely,35842,47,1162,15742,19,3,1,1,4,3,1,2,1,20,0,11,11,22,6,4,Yes,12,80,1,Y,07-01-2003,No
EMP1792,31,Female,Single,Operations,Operations Manager,Other,5,Travel_Frequently,57372,110,1299,10949,13,0,1,4,2,1,2,4,4,24,3,13,16,7,4,8,No,9,80,1,Y,26-06-1999,No
EMP1793,44,Male,Single,Marketing,Brand Manager,Medical,5,Travel_Rarely,129316,95,671,13971,23,0,4,3,4,1,1,1,3,0,8,13,13,8,4,6,No,6,80,1,Y,08-06-2023,No
EMP1794,42,Female,Married,Operations,Operations Manager,Other,5,Travel_Frequently,113971,80,722,17391,19,3,5,4,2,4,4,1,4,5,0,6,16,5,6,6,Yes,7,80,1,Y,21-06-2018,No
EMP1795,42,Male,Married,Human Resources,HR Director,Other,3,Travel_Rarely,53744,94,1079,24482,23,3,4,2,1,1,4,1,3,22,15,8,14,32,6,1,No,6,80,1,Y,29-05-2001,No
EMP1796,34,Male,Divorced,Research & Development,Research Scientist,Life Sciences,3,Travel_Frequently,131082,72,473,21968,22,1,1,1,3,2,4,1,3,22,2,4,5,32,1,1,Yes,18,80,1,Y,02-04-2001,Yes
EMP1797,58,Male,Married,Sales,Sales Manager,Technical Degree,2,Travel_Rarely,72442,86,253,18565,13,3,4,4,2,3,4,4,1,22,5,11,5,6,1,4,No,13,80,1,Y,20-09-2001,No
EMP1798,54,Female,Married,Research & Development,Data Analyst,Medical,1,Travel_Rarely,144070,39,1278,8829,14,0,2,4,2,2,2,3,4,31,12,2,5,17,6,6,No,9,80,1,Y,04-02-1992,No
EMP1799,45,Male,Married,Operations,Supply Chain Manager,Life Sciences,3,Travel_Frequently,100990,66,1087,12487,11,1,2,2,1,2,3,1,1,29,16,8,3,5,4,6,No,21,80,1,Y,12-10-1994,No
EMP1800,32,Male,Single,Marketing,Brand Manager,Technical Degree,2,Travel_Rarely,136670,77,944,4667,15,0,5,1,4,2,3,4,2,12,14,14,0,36,1,8,Yes,28,80,1,Y,06-05-2011,No
EMP1801,38,Female,Single,Sales,Sales Manager,Life Sciences,4,Non-Travel,121917,149,476,11991,22,2,1,4,2,1,2,1,1,17,11,9,10,20,6,2,No,19,80,1,Y,26-10-2006,No
